Plot_ID;Sub-plot_ID;Country_Name;Network;Institution;Link;Year_Established;Year_Census;PI_team;Confidential;Lat_cnt;Lon_cnt;Lat_sw;Lon_sw;Lat_nw;Lon_nw;Lat_se;Lon_se;Lat_ne;Lon_ne;Altitude;Slope_degree;Plot_area;Plot_shape;Forest_status;Min_DBH;H_Lorey_local;H_Lorey_Chave;H_Lorey_Feldpausch;H_max_Local;H_max_Chave;H_max_Feldpausch;AGB_local;AGB_local_Cred_2.5;AGB_local_97.5;AGB_Feldpausch;AGB_Feldpausch_Cred_2.5;AGB_Feldpausch_Cred_97.5;AGB_Chave;AGB_ChaveCred_2.5;AGB_ChaveCred_97.5;Wood_density;GSV;BA;Ndens;Reference;Other_Measurements;Biomass_processing_protocol;Status;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;1;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,927443;9,880463;-1,927761;9,880498;-1,927478;9,880147;-1,927407;9,880779;-1,927125;9,880428;76;;0,25;50x50;;1;25,4;26,0;29,8;36,6;41,7;44,5;252,6;206,8;311,2;294,5;242,3;365,4;253,2;201,8;323,7;0,64900192;;23,05;464;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;2;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,927160;9,880112;-1,927478;9,880147;-1,927195;9,879796;-1,927125;9,880428;-1,926842;9,880077;;;0,25;50x50;;1;22,0;23,3;27,0;29,6;39,3;43,0;161,2;139,3;187,8;192,8;165,2;230;163;137,7;200,3;0,626681191;;17,74;460;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;3;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926877;9,879761;-1,927195;9,879796;-1,926913;9,879445;-1,926842;9,880077;-1,926560;9,879726;;;0,25;50x50;;1;27,5;28,0;32,0;39,6;41,8;44,6;368,6;315;435,5;429,7;356,3;525,3;367,3;300,8;455,9;0,706483219;;29,11;436;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;4;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926595;9,879410;-1,926913;9,879445;-1,926630;9,879094;-1,926560;9,879726;-1,926277;9,879375;;;0,25;50x50;;1;26,9;28,6;31,0;39,6;46,9;46,9;215,3;161,2;296,1;246,6;179,9;362,7;223,8;152,5;359,4;0,621797927;;20,05;524;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;5;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926312;9,879059;-1,926630;9,879094;-1,926347;9,878743;-1,926277;9,879375;-1,925994;9,879024;;;0,25;50x50;;1;24,8;24,3;28,5;35,3;35,9;40,6;287,5;252,6;333,7;330,3;284,5;379,7;278,6;236,7;326,9;0,649710929;;26,85;552;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;6;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926030;9,878708;-1,926347;9,878743;-1,926065;9,878392;-1,925994;9,879024;-1,925712;9,878673;;;0,25;50x50;;1;24,4;24,2;28,3;34,9;37,2;41,6;231,2;198,3;271,5;268,3;229;316,5;227,4;191,6;273,4;0,6489909;;22,01;480;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;7;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,925747;9,878357;-1,926065;9,878392;-1,925782;9,878041;-1,925712;9,878673;-1,925429;9,878322;;;0,25;50x50;;1;28,0;27,3;31,6;37,1;38,4;42,4;369,2;315,6;431,1;414,6;350,8;490,8;353,4;299,8;425,7;0,622375239;;32,51;504;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;8;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,925464;9,878006;-1,925782;9,878041;-1,925500;9,877690;-1,925429;9,878322;-1,925147;9,877971;;;0,25;50x50;;1;26,4;25,9;30,4;34,3;34,4;39,4;282,7;244;326,8;328,5;280;386;276,3;234,9;325;0,655537555;;24,71;368;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;9;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,925182;9,877655;-1,925500;9,877690;-1,925217;9,877339;-1,925147;9,877971;-1,924864;9,877620;;;0,25;50x50;;1;29,2;32,7;36,1;39,2;42,7;45,1;410,3;330,5;524,9;485;385,2;628,7;430;325,6;574,9;0,595349278;;35,82;420;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;10;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,924899;9,877304;-1,925217;9,877339;-1,924934;9,876988;-1,924864;9,877620;-1,924581;9,877269;;;0,25;50x50;;1;32,7;37,1;37,8;43,6;50,6;48,2;441;325,5;603,3;495,8;360,4;683,5;472,7;316,3;695,4;0,601958574;;35,79;444;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;11;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,927090;9,880744;-1,927407;9,880779;-1,927125;9,880428;-1,927054;9,881060;-1,926772;9,880709;;;0,25;50x50;;1;23,8;23,5;27,7;32,1;31,6;36,8;200,3;170;235,6;233,4;197,9;274,9;196,5;165,5;231,8;0,665222768;;18,75;388;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;12;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926807;9,880393;-1,927125;9,880428;-1,926842;9,880077;-1,926772;9,880709;-1,926489;9,880358;;;0,25;50x50;;1;20,7;28,5;31,1;33,6;47,3;47,1;228,7;184,7;296,7;337,3;246,5;475,2;301,5;203,7;456,2;0,695261666;;23,64;504;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;13;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926524;9,880042;-1,926842;9,880077;-1,926560;9,879726;-1,926489;9,880358;-1,926206;9,880007;;;0,25;50x50;;1;27,8;29,4;32,7;39,6;44,1;45,8;304,7;232,8;405,7;358,7;277,8;465,3;314,9;237,2;427,8;0,689325926;;24,47;444;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;14;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,926242;9,879691;-1,926560;9,879726;-1,926277;9,879375;-1,926206;9,880007;-1,925924;9,879656;;;0,25;50x50;;1;23,1;23,6;27,3;36,6;38,1;42,2;229,6;195,7;270,8;270,9;225,4;330,3;230,5;187,5;288,2;0,6827824;;21,40;588;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rabi;15;Gabon;ForestGEO;CTFS;https://forestgeo.si.edu/sites/africa/rabi;2010;2011;Dr. Alfonso Alonso, Mr. Hervé Memiaghe, Pulcherie Bissiengou;no;-1,925959;9,879340;-1,926277;9,879375;-1,925994;9,879024;-1,925924;9,879656;-1,925641;9,879305;;;0,25;50x50;;1;25,1;24,9;28,7;39,1;42,6;45,0;326,4;275,7;399,6;372;316,3;443;318,2;266,6;403;0,679724226;;28,97;580;https://doi.org/10.1371/journal.pone.0154988;;RepFOS_15Feb19_AfriSAR.pdf;auxiliary;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
